country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",06-04-2025,26.358805,73.047444,OZONE,2,139,35
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",06-04-2025,26.159933,75.780517,CO,8,77,14
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",06-04-2025,24.5886166,73.6321397,CO,5,89,20
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",06-04-2025,27.33853,88.614099,SO2,NA,NA,NA
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",06-04-2025,11.06825,79.07033,NO2,10,10,10
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",06-04-2025,11.06825,79.07033,OZONE,3,14,4
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",06-04-2025,12.8777316,80.0834807,CO,NA,NA,NA
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-04-2025,12.9099161,80.1076538,PM2.5,13,17,14
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",06-04-2025,10.798548,79.838212,PM2.5,10,43,26
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",06-04-2025,11.273992,78.163545,PM10,NA,NA,NA
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",06-04-2025,11.273992,78.163545,NO2,8,8,8
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",06-04-2025,11.273992,78.163545,OZONE,10,11,10
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",06-04-2025,11.4068288,76.7138973,SO2,22,24,23
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",06-04-2025,10.423417,78.784889,PM10,11,45,25
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-04-2025,12.9099161,80.1076538,SO2,15,16,15
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-04-2025,12.9099161,80.1076538,CO,11,30,26
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",06-04-2025,13.1278,80.2642,PM2.5,10,40,22
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",06-04-2025,13.1278,80.2642,PM10,15,60,34
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",06-04-2025,13.1662,80.2584,SO2,18,23,20
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",06-04-2025,13.164544,80.26285,NH3,6,7,7
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",06-04-2025,10.942451,76.978996,PM2.5,7,68,36
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",06-04-2025,10.942451,76.978996,NO2,9,18,12
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",06-04-2025,24.5886166,73.6321397,PM10,71,109,89
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",06-04-2025,11.7637683,79.7499835,NO2,9,18,13
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",06-04-2025,12.864618,79.659968,SO2,5,9,7
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",06-04-2025,12.9533,80.2357,OZONE,11,18,17
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",06-04-2025,13.1036,80.2909,CO,7,55,33
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",06-04-2025,9.36399,78.831977,PM10,11,44,21
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",06-04-2025,9.36399,78.831977,NH3,1,1,1
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",06-04-2025,9.36399,78.831977,SO2,12,15,13
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",06-04-2025,9.36399,78.831977,CO,20,26,23
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",06-04-2025,9.36399,78.831977,OZONE,11,16,15
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",06-04-2025,12.952707,79.30394,PM2.5,22,50,36
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",06-04-2025,12.952707,79.30394,PM10,19,64,35
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",06-04-2025,12.952707,79.30394,CO,16,20,18
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",06-04-2025,11.679111,78.125052,SO2,35,38,37
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",06-04-2025,11.679111,78.125052,CO,35,36,36
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",06-04-2025,11.679111,78.125052,OZONE,16,17,16
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",06-04-2025,10.7654824,79.1389968,SO2,16,17,16
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",06-04-2025,27.19412,77.96237,PM10,57,186,116
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",06-04-2025,27.19412,77.96237,NO2,35,36,36
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",06-04-2025,27.19412,77.96237,OZONE,1,6,1
India,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",06-04-2025,27.169338,78.03582,OZONE,4,62,10
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",06-04-2025,27.19862,77.92066,PM10,58,183,111
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",06-04-2025,27.19862,77.92066,NO2,50,59,51
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",06-04-2025,27.19862,77.92066,CO,10,20,17
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",06-04-2025,28.964949,77.278761,PM10,96,426,176
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025,28.359581,79.414455,NO2,1,3,2
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",06-04-2025,17.349694,78.451437,NH3,3,7,4
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",06-04-2025,17.349694,78.451437,SO2,2,7,5
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",06-04-2025,17.349694,78.451437,OZONE,22,24,23
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",06-04-2025,23.8175497,91.2726974,SO2,20,22,21
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",06-04-2025,27.23711,78.01936,PM2.5,19,121,60
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",06-04-2025,27.23711,78.01936,NH3,1,2,1
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",06-04-2025,27.106972,78.000111,NO2,12,14,12
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",06-04-2025,27.19865833,78.00598056,PM2.5,57,320,138
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",06-04-2025,27.19865833,78.00598056,CO,24,52,38
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",06-04-2025,17.585705,78.126199,NH3,2,2,2
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",06-04-2025,17.585705,78.126199,SO2,11,12,11
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",06-04-2025,17.393559,78.339194,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",06-04-2025,17.544899,78.486949,PM2.5,57,60,59
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",06-04-2025,17.544899,78.486949,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",06-04-2025,17.544899,78.486949,NH3,4,4,4
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",06-04-2025,17.544899,78.486949,SO2,4,8,6
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",06-04-2025,17.544899,78.486949,CO,22,26,23
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",06-04-2025,17.544899,78.486949,OZONE,16,34,21
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",06-04-2025,17.429398,78.569354,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",06-04-2025,17.540891,78.358528,OZONE,45,50,49
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",06-04-2025,17.460103,78.334361,NO2,5,50,31
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",06-04-2025,17.460103,78.334361,CO,20,56,28
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",06-04-2025,17.470431,78.566959,NH3,6,9,8
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",06-04-2025,17.470431,78.566959,CO,30,52,43
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",06-04-2025,17.470431,78.566959,OZONE,35,49,35
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",06-04-2025,17.5184,78.278777,NO2,5,85,15
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",06-04-2025,17.5184,78.278777,CO,14,56,33
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",06-04-2025,10.830158,78.691849,NH3,2,10,3
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",06-04-2025,8.728442,77.6962,PM2.5,15,31,24
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",06-04-2025,8.728442,77.6962,NH3,1,2,1
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",06-04-2025,8.728442,77.6962,OZONE,6,7,6
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",06-04-2025,12.909494,79.131861,PM2.5,17,44,35
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",06-04-2025,12.909494,79.131861,NH3,1,4,2
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",06-04-2025,12.909494,79.131861,CO,15,18,16
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025,28.359581,79.414455,OZONE,16,24,17
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025,28.38910936,79.42963708,PM10,50,128,93
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025,28.38910936,79.42963708,NH3,1,1,1
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025,28.38910936,79.42963708,SO2,24,30,26
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",06-04-2025,28.406963,77.849831,NH3,8,17,12
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",06-04-2025,27.168897,78.37696,CO,23,36,29
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",06-04-2025,17.37206,78.50864,SO2,13,15,14
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",06-04-2025,17.37206,78.50864,CO,12,70,18
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",06-04-2025,17.528544,78.286195,PM2.5,64,69,66
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",06-04-2025,17.417094,78.457437,PM10,72,126,87
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",06-04-2025,9.559382,77.948828,NO2,19,20,19
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",06-04-2025,28.6603346,77.3572563,PM10,82,173,123
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",06-04-2025,26.730136,83.433859,NH3,1,1,1
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",06-04-2025,26.730136,83.433859,CO,7,11,10
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",06-04-2025,28.47272,77.482,NH3,3,10,6
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",06-04-2025,28.47272,77.482,SO2,14,50,23
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",06-04-2025,28.757294,77.278792,NO2,62,153,112
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",06-04-2025,28.757294,77.278792,NH3,5,19,13
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",06-04-2025,28.757294,77.278792,OZONE,1,86,12
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",06-04-2025,28.685382,77.453839,PM10,130,362,184
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",06-04-2025,25.4547,78.6039,PM2.5,38,500,171
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",06-04-2025,25.4547,78.6039,PM10,89,159,117
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",06-04-2025,25.4547,78.6039,SO2,44,83,60
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",06-04-2025,26.509954,80.249612,PM2.5,26,76,47
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",06-04-2025,26.509954,80.249612,PM10,61,123,89
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",06-04-2025,26.509954,80.249612,OZONE,13,17,16
India,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025,26.766433,80.927299,PM10,90,142,120
India,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025,26.766433,80.927299,CO,4,19,18
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",06-04-2025,28.557054,77.453663,PM10,NA,NA,NA
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",06-04-2025,28.557054,77.453663,NH3,7,13,9
India,Uttar Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",06-04-2025,28.725645,77.749675,PM2.5,14,209,86
India,Uttar Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",06-04-2025,28.725645,77.749675,SO2,20,117,70
India,Uttar Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",06-04-2025,26.428282,80.327067,NO2,16,17,17
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",06-04-2025,25.4547,78.6039,CO,8,37,22
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025,26.906111,80.948222,PM2.5,61,280,155
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025,26.906111,80.948222,PM10,125,162,140
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025,26.906111,80.948222,NH3,3,20,14
India,Uttar Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",06-04-2025,26.90723,80.98579,OZONE,14,64,21
India,Uttar Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025,26.83399722,80.8917361,PM10,132,413,232
India,Uttar Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",06-04-2025,28.840739,78.697531,CO,20,92,69
India,Uttar Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",06-04-2025,28.88528,78.7388,NH3,3,4,4
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025,29.06351,77.709723,PM10,67,176,124
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025,29.06351,77.709723,CO,12,94,58
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025,28.999264,77.7590354,PM10,84,218,153
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025,28.999264,77.7590354,NH3,8,11,10
India,Uttar Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025,28.83526,78.7446,NH3,4,4,4
India,Uttar Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025,28.83526,78.7446,CO,27,47,44
India,Uttar Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025,26.83399722,80.8917361,OZONE,2,81,7
India,Uttar Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025,26.83399722,80.8917361,NH3,9,18,13
India,Uttar Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025,28.856664,78.772638,SO2,15,68,31
India,Uttar Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025,28.856664,78.772638,NH3,6,7,6
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",06-04-2025,28.56923,77.393848,OZONE,2,164,20
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",06-04-2025,25.425602,81.917152,PM2.5,31,132,73
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",06-04-2025,25.425602,81.917152,CO,10,88,36
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",06-04-2025,25.494,81.863,PM2.5,36,134,75
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",06-04-2025,25.494,81.863,PM10,74,172,117
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",06-04-2025,25.494,81.863,SO2,17,25,21
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",06-04-2025,25.494,81.863,CO,14,44,34
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",06-04-2025,25.494,81.863,OZONE,7,78,8
India,Uttar Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",06-04-2025,25.44919916,81.82735986,PM2.5,41,144,79
India,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",06-04-2025,29.4723508,77.7194031,OZONE,50,106,62
India,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",06-04-2025,28.5898,77.3101,OZONE,1,142,5
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",06-04-2025,28.56923,77.393848,NO2,29,199,102
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",06-04-2025,25.3505986,82.9083074,PM2.5,22,210,111
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",06-04-2025,25.3505986,82.9083074,PM10,24,146,92
India,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",06-04-2025,25.262326,82.995408,NO2,2,2,2
India,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",06-04-2025,25.262326,82.995408,OZONE,1,9,1
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",06-04-2025,28.802625,78.753728,OZONE,22,77,28
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",06-04-2025,25.3505986,82.9083074,OZONE,23,31,28
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",06-04-2025,30.269444,78.044167,PM2.5,4,85,62
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",06-04-2025,25.494,81.863,NH3,6,6,6
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025,23.618183,87.105718,PM10,51,284,111
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025,23.618183,87.105718,NO2,8,108,28
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025,23.618183,87.105718,CO,6,103,42
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025,23.618183,87.105718,OZONE,15,92,28
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",06-04-2025,23.616515,87.119133,PM2.5,35,206,112
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025,23.685297,86.945968,PM2.5,33,300,150
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025,23.685297,86.945968,OZONE,19,69,38
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",06-04-2025,23.697936,86.944395,NO2,7,99,41
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",06-04-2025,22.06047,88.109737,SO2,9,42,19
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",06-04-2025,22.554954,88.292568,NH3,1,2,1
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025,22.7605581,88.3617589,PM10,70,133,98
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025,22.7605581,88.3617589,SO2,15,36,23
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",06-04-2025,29.2124114,78.9611753,OZONE,16,81,24
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",06-04-2025,23.567923,87.306843,PM10,96,246,156
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",06-04-2025,30.269444,78.044167,SO2,1,4,2
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",06-04-2025,22.6025571,88.3105664,OZONE,48,219,64
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",06-04-2025,22.611968,88.347422,CO,2,40,3
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025,22.5367507,88.3638022,NO2,17,66,25
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025,22.5367507,88.3638022,CO,22,44,24
India,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025,22.58157048,88.41002457,PM10,40,64,52
India,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025,22.58157048,88.41002457,NO2,14,18,16
India,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025,22.58157048,88.41002457,CO,21,30,22
India,West Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",06-04-2025,22.627847,88.380669,OZONE,24,82,40
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",06-04-2025,22.51106,88.35142,NH3,4,9,6
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",06-04-2025,22.5448082,88.3403691,PM2.5,46,134,82
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",06-04-2025,26.6879226,88.4152495,NO2,18,40,26
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",06-04-2025,16.554731,80.64911,SO2,4,19,15
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",06-04-2025,16.554731,80.64911,OZONE,34,94,61
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",06-04-2025,17.72,83.3,OZONE,9,13,10
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",06-04-2025,27.103358,93.679645,NO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",06-04-2025,26.071318,91.87488,PM2.5,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",06-04-2025,26.071318,91.87488,SO2,NA,NA,NA
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",06-04-2025,16.5150833,80.5181667,NO2,26,38,31
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",06-04-2025,16.5150833,80.5181667,OZONE,1,62,2
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",06-04-2025,14.675886,77.593027,PM2.5,NA,NA,NA
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",06-04-2025,14.675886,77.593027,NH3,6,21,10
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",06-04-2025,14.675886,77.593027,SO2,7,11,9
India,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",06-04-2025,13.20488,79.097889,CO,7,34,8
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",06-04-2025,11.654054,92.734055,PM10,3,45,22
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",06-04-2025,11.654054,92.734055,NO2,17,39,28
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",06-04-2025,11.654054,92.734055,CO,22,100,46
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",06-04-2025,16.5150833,80.5181667,PM2.5,16,62,33
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",06-04-2025,13.67,79.35,CO,4,136,77
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",06-04-2025,13.615387,79.40923,PM2.5,38,245,101
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",06-04-2025,13.615387,79.40923,NO2,3,3,3
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",06-04-2025,13.615387,79.40923,CO,15,24,20
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",06-04-2025,16.536107,80.594233,PM2.5,44,63,55
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",06-04-2025,16.509717,80.612222,PM2.5,58,95,74
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",06-04-2025,26.10887,91.589544,NH3,15,49,19
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",06-04-2025,26.10887,91.589544,CO,10,57,18
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",06-04-2025,26.1875,91.744194,SO2,25,58,38
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",06-04-2025,26.1875,91.744194,OZONE,17,18,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",06-04-2025,26.181742,91.78063,OZONE,2,106,23
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",06-04-2025,26.349082,92.68449,NH3,4,4,4
India,Assam,Guwahati,"IITG, Guwahati - PCBA",06-04-2025,26.2028636,91.70046436,SO2,19,21,20
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",06-04-2025,26.10887,91.589544,PM10,72,445,146
